88.jpg,2,Remove anti_vibration_handle
589.jpg,20,Remove screw_lever
589.jpg,41,Remove spring
589.jpg,44,Remove lever
1381.jpg,17,Remove bearing_plate
1381.jpg,32,Remove bearing_screw_lowright
1610.jpg,29,Remove bearing_screw_topleft
2999.jpg,14,Remove adapter_plate
2999.jpg,26,Remove screw_adaptor_lowright
2999.jpg,38,Remove M4_nut_plate_lowright
3246.jpg,23,Remove screw_adaptor_topleft
3246.jpg,35,Remove M4_nut_plate_topleft
4442.jpg,5,Remove gearbox_housing
4442.jpg,8,Remove drive_shaft
4442.jpg,11,Remove bevel_gear
4442.jpg,50,Remove M6_nut
