88.jpg,1,Incorrectly installed anti_vibration_handle
589.jpg,19,Incorrectly installed screw_lever
589.jpg,40,Incorrectly installed spring
589.jpg,43,Incorrectly installed lever
1381.jpg,16,Incorrectly installed bearing_plate
1381.jpg,31,Incorrectly installed bearing_screw_lowright
1610.jpg,28,Incorrectly installed bearing_screw_topleft
2999.jpg,13,Incorrectly installed adapter_plate
2999.jpg,25,Incorrectly installed screw_adaptor_lowright
2999.jpg,37,Incorrectly installed M4_nut_plate_lowright
3246.jpg,22,Incorrectly installed screw_adaptor_topleft
3246.jpg,34,Incorrectly installed M4_nut_plate_topleft
4442.jpg,4,Incorrectly installed gearbox_housing
4442.jpg,7,Incorrectly installed drive_shaft
4442.jpg,10,Incorrectly installed bevel_gear
4442.jpg,49,Incorrectly installed M6_nut
