0.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308.jpg,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1
542.jpg,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
868.jpg,0,1,1,1,1,-1,0,1,1,1,-1,1,1,0,0,0,1
1106.jpg,0,1,1,1,1,-1,0,1,1,-1,-1,1,1,0,0,0,1
1534.jpg,0,1,1,1,1,-1,0,1,1,-1,0,1,1,0,0,0,1
1813.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2055.jpg,0,1,1,1,-1,0,0,1,-1,0,0,1,-1,0,0,0,1
2240.jpg,0,1,1,1,-1,0,0,1,0,0,0,1,0,0,0,0,1
2358.jpg,0,1,1,1,-1,0,0,-1,0,0,0,-1,0,0,0,0,1
2556.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2863.jpg,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
2999.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
