57.jpg,1,Incorrectly installed anti_vibration_handle
308.jpg,19,Incorrectly installed screw_lever
308.jpg,40,Incorrectly installed spring
308.jpg,43,Incorrectly installed lever
308.jpg,46,Incorrectly installed washer
868.jpg,16,Incorrectly installed bearing_plate
868.jpg,31,Incorrectly installed bearing_screw_lowright
1106.jpg,28,Incorrectly installed bearing_screw_topleft
2055.jpg,13,Incorrectly installed adapter_plate
2055.jpg,25,Incorrectly installed screw_adaptor_lowright
2055.jpg,37,Incorrectly installed M4_nut_plate_lowright
2358.jpg,22,Incorrectly installed screw_adaptor_topleft
2358.jpg,34,Incorrectly installed M4_nut_plate_topleft
2863.jpg,4,Incorrectly installed gearbox_housing
2863.jpg,7,Incorrectly installed drive_shaft
2863.jpg,10,Incorrectly installed bevel_gear
2863.jpg,49,Incorrectly installed M6_nut
