2489.jpg,4,Incorrectly installed gearbox_housing
2489.jpg,7,Incorrectly installed drive_shaft
2489.jpg,10,Incorrectly installed bevel_gear
2489.jpg,49,Incorrectly installed M6_nut
3114.jpg,3,Install gearbox_housing
3114.jpg,6,Install drive_shaft
3114.jpg,9,Install bevel_gear
3114.jpg,48,Install M6_nut
5702.jpg,13,Incorrectly installed adapter_plate
5702.jpg,25,Incorrectly installed screw_adaptor_lowright
5702.jpg,37,Incorrectly installed M4_nut_plate_lowright
6267.jpg,24,Install screw_adaptor_lowright
6267.jpg,36,Install M4_nut_plate_lowright
6595.jpg,22,Incorrectly installed screw_adaptor_topleft
6595.jpg,34,Incorrectly installed M4_nut_plate_topleft
7041.jpg,12,Install adapter_plate
7041.jpg,21,Install screw_adaptor_topleft
7041.jpg,33,Install M4_nut_plate_topleft
9006.jpg,16,Incorrectly installed bearing_plate
9006.jpg,28,Incorrectly installed bearing_screw_topleft
10217.jpg,31,Incorrectly installed bearing_screw_lowright
16904.jpg,16,Incorrectly installed bearing_plate
16904.jpg,28,Incorrectly installed bearing_screw_topleft
18993.jpg,16,Incorrectly installed bearing_plate
18993.jpg,28,Incorrectly installed bearing_screw_topleft
19431.jpg,31,Incorrectly installed bearing_screw_lowright
26228.jpg,16,Incorrectly installed bearing_plate
26228.jpg,28,Incorrectly installed bearing_screw_topleft
26623.jpg,27,Install bearing_screw_topleft
26730.jpg,31,Incorrectly installed bearing_screw_lowright
27082.jpg,15,Install bearing_plate
27082.jpg,30,Install bearing_screw_lowright
27392.jpg,19,Incorrectly installed screw_lever
27392.jpg,40,Incorrectly installed spring
27392.jpg,43,Incorrectly installed lever
27392.jpg,46,Incorrectly installed washer
27830.jpg,18,Install screw_lever
27830.jpg,39,Install spring
27830.jpg,42,Install lever
27830.jpg,45,Install washer
27947.jpg,1,Incorrectly installed anti_vibration_handle
28161.jpg,0,Install anti_vibration_handle
