3114.jpg,3,Install gearbox_housing
3114.jpg,6,Install drive_shaft
3114.jpg,9,Install bevel_gear
3114.jpg,48,Install M6_nut
6267.jpg,24,Install screw_adaptor_lowright
6267.jpg,36,Install M4_nut_plate_lowright
7041.jpg,12,Install adapter_plate
7041.jpg,21,Install screw_adaptor_topleft
7041.jpg,33,Install M4_nut_plate_topleft
26623.jpg,27,Install bearing_screw_topleft
27082.jpg,15,Install bearing_plate
27082.jpg,30,Install bearing_screw_lowright
27830.jpg,18,Install screw_lever
27830.jpg,39,Install spring
27830.jpg,42,Install lever
27830.jpg,45,Install washer
28161.jpg,0,Install anti_vibration_handle
