711.jpg,7,Incorrectly installed drive_shaft
711.jpg,10,Incorrectly installed bevel_gear
711.jpg,49,Incorrectly installed M6_nut
961.jpg,3,Install gearbox_housing
961.jpg,6,Install drive_shaft
961.jpg,9,Install bevel_gear
961.jpg,48,Install M6_nut
1834.jpg,13,Incorrectly installed adapter_plate
1834.jpg,25,Incorrectly installed screw_adaptor_lowright
1834.jpg,37,Incorrectly installed M4_nut_plate_lowright
2279.jpg,22,Incorrectly installed screw_adaptor_topleft
2279.jpg,34,Incorrectly installed M4_nut_plate_topleft
2515.jpg,21,Install screw_adaptor_topleft
2515.jpg,33,Install M4_nut_plate_topleft
2688.jpg,12,Install adapter_plate
2688.jpg,24,Install screw_adaptor_lowright
2688.jpg,36,Install M4_nut_plate_lowright
3082.jpg,16,Incorrectly installed bearing_plate
3082.jpg,31,Incorrectly installed bearing_screw_lowright
3111.jpg,28,Incorrectly installed bearing_screw_topleft
3480.jpg,27,Install bearing_screw_topleft
3896.jpg,15,Install bearing_plate
3896.jpg,30,Install bearing_screw_lowright
4584.jpg,19,Incorrectly installed screw_lever
4584.jpg,40,Incorrectly installed spring
4584.jpg,43,Incorrectly installed lever
4584.jpg,46,Incorrectly installed washer
4838.jpg,18,Install screw_lever
4838.jpg,39,Install spring
4838.jpg,42,Install lever
4838.jpg,45,Install washer
4956.jpg,1,Incorrectly installed anti_vibration_handle
5140.jpg,0,Install anti_vibration_handle
