79.jpg,2,Remove anti_vibration_handle
487.jpg,20,Remove screw_lever
487.jpg,41,Remove spring
487.jpg,44,Remove lever
487.jpg,47,Remove washer
988.jpg,17,Remove bearing_plate
988.jpg,32,Remove bearing_screw_lowright
1398.jpg,29,Remove bearing_screw_topleft
2095.jpg,14,Remove adapter_plate
2095.jpg,26,Remove screw_adaptor_lowright
2095.jpg,38,Remove M4_nut_plate_lowright
2689.jpg,23,Remove screw_adaptor_topleft
2689.jpg,35,Remove M4_nut_plate_topleft
3351.jpg,5,Remove gearbox_housing
3351.jpg,8,Remove drive_shaft
3351.jpg,11,Remove bevel_gear
3351.jpg,50,Remove M6_nut
