0.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
487.jpg,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1
676.jpg,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
988.jpg,0,1,1,1,1,-1,0,1,1,1,-1,1,1,0,0,0,1
1358.jpg,0,1,1,1,1,-1,0,1,1,1,0,1,1,0,0,0,1
1398.jpg,0,1,1,1,1,-1,0,1,1,-1,0,1,1,0,0,0,1
1801.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2095.jpg,0,1,1,1,-1,0,0,1,-1,0,0,1,-1,0,0,0,1
2526.jpg,0,1,1,1,-1,0,0,1,0,0,0,1,0,0,0,0,1
2689.jpg,0,1,1,1,-1,0,0,-1,0,0,0,-1,0,0,0,0,1
3033.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3351.jpg,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
3643.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
