79.jpg,1,Incorrectly installed anti_vibration_handle
487.jpg,19,Incorrectly installed screw_lever
487.jpg,40,Incorrectly installed spring
487.jpg,43,Incorrectly installed lever
487.jpg,46,Incorrectly installed washer
988.jpg,16,Incorrectly installed bearing_plate
988.jpg,31,Incorrectly installed bearing_screw_lowright
1398.jpg,28,Incorrectly installed bearing_screw_topleft
2095.jpg,13,Incorrectly installed adapter_plate
2095.jpg,25,Incorrectly installed screw_adaptor_lowright
2095.jpg,37,Incorrectly installed M4_nut_plate_lowright
2689.jpg,22,Incorrectly installed screw_adaptor_topleft
2689.jpg,34,Incorrectly installed M4_nut_plate_topleft
3351.jpg,4,Incorrectly installed gearbox_housing
3351.jpg,7,Incorrectly installed drive_shaft
3351.jpg,10,Incorrectly installed bevel_gear
3351.jpg,49,Incorrectly installed M6_nut
