83.jpg,2,Remove anti_vibration_handle
329.jpg,20,Remove screw_lever
329.jpg,41,Remove spring
329.jpg,44,Remove lever
329.jpg,47,Remove washer
910.jpg,17,Remove bearing_plate
910.jpg,32,Remove bearing_screw_lowright
1312.jpg,29,Remove bearing_screw_topleft
2063.jpg,14,Remove adapter_plate
2063.jpg,26,Remove screw_adaptor_lowright
2063.jpg,38,Remove M4_nut_plate_lowright
2436.jpg,23,Remove screw_adaptor_topleft
2436.jpg,35,Remove M4_nut_plate_topleft
2995.jpg,5,Remove gearbox_housing
2995.jpg,8,Remove drive_shaft
2995.jpg,11,Remove bevel_gear
2995.jpg,50,Remove M6_nut
