68.jpg,1,Incorrectly installed anti_vibration_handle
282.jpg,19,Incorrectly installed screw_lever
282.jpg,40,Incorrectly installed spring
282.jpg,43,Incorrectly installed lever
282.jpg,46,Incorrectly installed washer
824.jpg,16,Incorrectly installed bearing_plate
824.jpg,31,Incorrectly installed bearing_screw_lowright
1213.jpg,28,Incorrectly installed bearing_screw_topleft
1896.jpg,13,Incorrectly installed adapter_plate
1896.jpg,25,Incorrectly installed screw_adaptor_lowright
1896.jpg,37,Incorrectly installed M4_nut_plate_lowright
2327.jpg,22,Incorrectly installed screw_adaptor_topleft
2327.jpg,34,Incorrectly installed M4_nut_plate_topleft
3135.jpg,7,Incorrectly installed drive_shaft
3135.jpg,10,Incorrectly installed bevel_gear
3135.jpg,49,Incorrectly installed M6_nut
3254.jpg,5,Remove gearbox_housing
