604.jpg,1,Incorrectly installed anti_vibration_handle
1123.jpg,19,Incorrectly installed screw_lever
1123.jpg,40,Incorrectly installed spring
1123.jpg,43,Incorrectly installed lever
1123.jpg,46,Incorrectly installed washer
2885.jpg,16,Incorrectly installed bearing_plate
2885.jpg,31,Incorrectly installed bearing_screw_lowright
3800.jpg,28,Incorrectly installed bearing_screw_topleft
5303.jpg,13,Incorrectly installed adapter_plate
5303.jpg,25,Incorrectly installed screw_adaptor_lowright
5303.jpg,37,Incorrectly installed M4_nut_plate_lowright
6875.jpg,22,Incorrectly installed screw_adaptor_topleft
6875.jpg,34,Incorrectly installed M4_nut_plate_topleft
8303.jpg,7,Incorrectly installed drive_shaft
8303.jpg,10,Incorrectly installed bevel_gear
8303.jpg,49,Incorrectly installed M6_nut
9149.jpg,5,Remove gearbox_housing
