131.jpg,2,Remove anti_vibration_handle
504.jpg,20,Remove screw_lever
504.jpg,41,Remove spring
504.jpg,44,Remove lever
504.jpg,47,Remove washer
1424.jpg,17,Remove bearing_plate
1424.jpg,32,Remove bearing_screw_lowright
2195.jpg,29,Remove bearing_screw_topleft
3316.jpg,14,Remove adapter_plate
3316.jpg,26,Remove screw_adaptor_lowright
3316.jpg,38,Remove M4_nut_plate_lowright
4161.jpg,23,Remove screw_adaptor_topleft
4161.jpg,35,Remove M4_nut_plate_topleft
5170.jpg,5,Remove gearbox_housing
5170.jpg,8,Remove drive_shaft
5170.jpg,11,Remove bevel_gear
5170.jpg,50,Remove M6_nut
