176.jpg,1,Incorrectly installed anti_vibration_handle
739.jpg,19,Incorrectly installed screw_lever
739.jpg,40,Incorrectly installed spring
739.jpg,43,Incorrectly installed lever
739.jpg,46,Incorrectly installed washer
2102.jpg,16,Incorrectly installed bearing_plate
2102.jpg,31,Incorrectly installed bearing_screw_lowright
2841.jpg,28,Incorrectly installed bearing_screw_topleft
4305.jpg,13,Incorrectly installed adapter_plate
4305.jpg,25,Incorrectly installed screw_adaptor_lowright
4305.jpg,37,Incorrectly installed M4_nut_plate_lowright
6143.jpg,22,Incorrectly installed screw_adaptor_topleft
6143.jpg,34,Incorrectly installed M4_nut_plate_topleft
7638.jpg,4,Incorrectly installed gearbox_housing
7638.jpg,7,Incorrectly installed drive_shaft
7638.jpg,10,Incorrectly installed bevel_gear
7638.jpg,49,Incorrectly installed M6_nut
