176.jpg,2,Remove anti_vibration_handle
739.jpg,20,Remove screw_lever
739.jpg,41,Remove spring
739.jpg,44,Remove lever
739.jpg,47,Remove washer
2102.jpg,17,Remove bearing_plate
2102.jpg,32,Remove bearing_screw_lowright
2841.jpg,29,Remove bearing_screw_topleft
4305.jpg,14,Remove adapter_plate
4305.jpg,26,Remove screw_adaptor_lowright
4305.jpg,38,Remove M4_nut_plate_lowright
6143.jpg,23,Remove screw_adaptor_topleft
6143.jpg,35,Remove M4_nut_plate_topleft
7638.jpg,5,Remove gearbox_housing
7638.jpg,8,Remove drive_shaft
7638.jpg,11,Remove bevel_gear
7638.jpg,50,Remove M6_nut
