1380.jpg,4,Incorrectly installed gearbox_housing
1380.jpg,7,Incorrectly installed drive_shaft
1380.jpg,10,Incorrectly installed bevel_gear
1380.jpg,49,Incorrectly installed M6_nut
1700.jpg,3,Install gearbox_housing
1700.jpg,6,Install drive_shaft
1700.jpg,9,Install bevel_gear
1700.jpg,48,Install M6_nut
2636.jpg,13,Incorrectly installed adapter_plate
2636.jpg,25,Incorrectly installed screw_adaptor_lowright
2636.jpg,37,Incorrectly installed M4_nut_plate_lowright
2919.jpg,24,Install screw_adaptor_lowright
2919.jpg,36,Install M4_nut_plate_lowright
3174.jpg,22,Incorrectly installed screw_adaptor_topleft
3174.jpg,34,Incorrectly installed M4_nut_plate_topleft
3385.jpg,12,Install adapter_plate
3385.jpg,21,Install screw_adaptor_topleft
3385.jpg,33,Install M4_nut_plate_topleft
4009.jpg,16,Incorrectly installed bearing_plate
4009.jpg,28,Incorrectly installed bearing_screw_topleft
4547.jpg,27,Install bearing_screw_topleft
4706.jpg,31,Incorrectly installed bearing_screw_lowright
5155.jpg,15,Install bearing_plate
5155.jpg,30,Install bearing_screw_lowright
6008.jpg,19,Incorrectly installed screw_lever
6008.jpg,40,Incorrectly installed spring
6008.jpg,43,Incorrectly installed lever
6517.jpg,18,Install screw_lever
6517.jpg,39,Install spring
6517.jpg,42,Install lever
6716.jpg,1,Incorrectly installed anti_vibration_handle
6971.jpg,0,Install anti_vibration_handle
