665.jpg,2,Remove anti_vibration_handle
1294.jpg,17,Remove bearing_plate
1294.jpg,29,Remove bearing_screw_topleft
1744.jpg,20,Remove screw_lever
1744.jpg,41,Remove spring
1744.jpg,44,Remove lever
1744.jpg,47,Remove washer
2760.jpg,32,Remove bearing_screw_lowright
3666.jpg,14,Remove adapter_plate
3666.jpg,26,Remove screw_adaptor_lowright
3666.jpg,38,Remove M4_nut_plate_lowright
4164.jpg,23,Remove screw_adaptor_topleft
4164.jpg,35,Remove M4_nut_plate_topleft
5249.jpg,8,Remove drive_shaft
5249.jpg,11,Remove bevel_gear
5249.jpg,50,Remove M6_nut
5430.jpg,5,Remove gearbox_housing
