665.jpg,1,Incorrectly installed anti_vibration_handle
1294.jpg,16,Incorrectly installed bearing_plate
1294.jpg,28,Incorrectly installed bearing_screw_topleft
1744.jpg,19,Incorrectly installed screw_lever
1744.jpg,40,Incorrectly installed spring
1744.jpg,43,Incorrectly installed lever
1744.jpg,46,Incorrectly installed washer
2760.jpg,31,Incorrectly installed bearing_screw_lowright
3666.jpg,13,Incorrectly installed adapter_plate
3666.jpg,25,Incorrectly installed screw_adaptor_lowright
3666.jpg,37,Incorrectly installed M4_nut_plate_lowright
4164.jpg,22,Incorrectly installed screw_adaptor_topleft
4164.jpg,34,Incorrectly installed M4_nut_plate_topleft
5249.jpg,7,Incorrectly installed drive_shaft
5249.jpg,10,Incorrectly installed bevel_gear
5249.jpg,49,Incorrectly installed M6_nut
5430.jpg,5,Remove gearbox_housing
