454.jpg,4,Incorrectly installed gearbox_housing
454.jpg,7,Incorrectly installed drive_shaft
454.jpg,10,Incorrectly installed bevel_gear
454.jpg,49,Incorrectly installed M6_nut
862.jpg,3,Install gearbox_housing
862.jpg,6,Install drive_shaft
862.jpg,9,Install bevel_gear
862.jpg,48,Install M6_nut
1465.jpg,13,Incorrectly installed adapter_plate
1465.jpg,25,Incorrectly installed screw_adaptor_lowright
1465.jpg,37,Incorrectly installed M4_nut_plate_lowright
1818.jpg,24,Install screw_adaptor_lowright
1818.jpg,36,Install M4_nut_plate_lowright
2030.jpg,22,Incorrectly installed screw_adaptor_topleft
2030.jpg,34,Incorrectly installed M4_nut_plate_topleft
2470.jpg,12,Install adapter_plate
2470.jpg,21,Install screw_adaptor_topleft
2470.jpg,33,Install M4_nut_plate_topleft
3001.jpg,16,Incorrectly installed bearing_plate
3001.jpg,28,Incorrectly installed bearing_screw_topleft
3374.jpg,27,Install bearing_screw_topleft
3426.jpg,31,Incorrectly installed bearing_screw_lowright
3767.jpg,15,Install bearing_plate
3767.jpg,30,Install bearing_screw_lowright
4485.jpg,19,Incorrectly installed screw_lever
4485.jpg,40,Incorrectly installed spring
4485.jpg,43,Incorrectly installed lever
4485.jpg,46,Incorrectly installed washer
4715.jpg,18,Install screw_lever
4715.jpg,39,Install spring
4715.jpg,42,Install lever
4715.jpg,45,Install washer
4811.jpg,1,Incorrectly installed anti_vibration_handle
5065.jpg,0,Install anti_vibration_handle
