862.jpg,3,Install gearbox_housing
862.jpg,6,Install drive_shaft
862.jpg,9,Install bevel_gear
862.jpg,48,Install M6_nut
1818.jpg,24,Install screw_adaptor_lowright
1818.jpg,36,Install M4_nut_plate_lowright
2470.jpg,12,Install adapter_plate
2470.jpg,21,Install screw_adaptor_topleft
2470.jpg,33,Install M4_nut_plate_topleft
3374.jpg,27,Install bearing_screw_topleft
3767.jpg,15,Install bearing_plate
3767.jpg,30,Install bearing_screw_lowright
4715.jpg,18,Install screw_lever
4715.jpg,39,Install spring
4715.jpg,42,Install lever
4715.jpg,45,Install washer
5065.jpg,0,Install anti_vibration_handle
