1919.jpg,3,Install gearbox_housing
1919.jpg,6,Install drive_shaft
1919.jpg,9,Install bevel_gear
1919.jpg,48,Install M6_nut
2858.jpg,24,Install screw_adaptor_lowright
2858.jpg,36,Install M4_nut_plate_lowright
3523.jpg,12,Install adapter_plate
3523.jpg,21,Install screw_adaptor_topleft
3523.jpg,33,Install M4_nut_plate_topleft
4672.jpg,27,Install bearing_screw_topleft
4993.jpg,15,Install bearing_plate
4993.jpg,30,Install bearing_screw_lowright
6259.jpg,18,Install screw_lever
6259.jpg,39,Install spring
6259.jpg,42,Install lever
6259.jpg,45,Install washer
6619.jpg,0,Install anti_vibration_handle
