77.jpg,1,Incorrectly installed anti_vibration_handle
571.jpg,19,Incorrectly installed screw_lever
571.jpg,40,Incorrectly installed spring
571.jpg,43,Incorrectly installed lever
571.jpg,46,Incorrectly installed washer
1702.jpg,16,Incorrectly installed bearing_plate
1702.jpg,31,Incorrectly installed bearing_screw_lowright
2502.jpg,28,Incorrectly installed bearing_screw_topleft
3417.jpg,13,Incorrectly installed adapter_plate
3417.jpg,25,Incorrectly installed screw_adaptor_lowright
3417.jpg,37,Incorrectly installed M4_nut_plate_lowright
4285.jpg,22,Incorrectly installed screw_adaptor_topleft
4285.jpg,34,Incorrectly installed M4_nut_plate_topleft
5264.jpg,7,Incorrectly installed drive_shaft
5264.jpg,10,Incorrectly installed bevel_gear
5264.jpg,49,Incorrectly installed M6_nut
5778.jpg,5,Remove gearbox_housing
