1203.jpg,4,Incorrectly installed gearbox_housing
1203.jpg,7,Incorrectly installed drive_shaft
1203.jpg,10,Incorrectly installed bevel_gear
1203.jpg,49,Incorrectly installed M6_nut
1561.jpg,3,Install gearbox_housing
1561.jpg,6,Install drive_shaft
1561.jpg,9,Install bevel_gear
1561.jpg,48,Install M6_nut
2411.jpg,13,Incorrectly installed adapter_plate
2411.jpg,25,Incorrectly installed screw_adaptor_lowright
2411.jpg,37,Incorrectly installed M4_nut_plate_lowright
2703.jpg,24,Install screw_adaptor_lowright
2703.jpg,36,Install M4_nut_plate_lowright
2993.jpg,22,Incorrectly installed screw_adaptor_topleft
2993.jpg,34,Incorrectly installed M4_nut_plate_topleft
3299.jpg,12,Install adapter_plate
3299.jpg,21,Install screw_adaptor_topleft
3299.jpg,33,Install M4_nut_plate_topleft
3898.jpg,16,Incorrectly installed bearing_plate
3898.jpg,31,Incorrectly installed bearing_screw_lowright
4448.jpg,28,Incorrectly installed bearing_screw_topleft
4853.jpg,27,Install bearing_screw_topleft
5007.jpg,15,Install bearing_plate
5007.jpg,30,Install bearing_screw_lowright
5779.jpg,19,Incorrectly installed screw_lever
5779.jpg,40,Incorrectly installed spring
5779.jpg,43,Incorrectly installed lever
5779.jpg,46,Incorrectly installed washer
6259.jpg,18,Install screw_lever
6259.jpg,39,Install spring
6259.jpg,42,Install lever
6259.jpg,45,Install washer
6425.jpg,1,Incorrectly installed anti_vibration_handle
6812.jpg,0,Install anti_vibration_handle
