3291.jpg,3,Install gearbox_housing
3291.jpg,6,Install drive_shaft
3291.jpg,9,Install bevel_gear
3291.jpg,48,Install M6_nut
5631.jpg,24,Install screw_adaptor_lowright
5631.jpg,36,Install M4_nut_plate_lowright
6478.jpg,12,Install adapter_plate
6478.jpg,21,Install screw_adaptor_topleft
6478.jpg,33,Install M4_nut_plate_topleft
8749.jpg,27,Install bearing_screw_topleft
9521.jpg,15,Install bearing_plate
9521.jpg,30,Install bearing_screw_lowright
10918.jpg,18,Install screw_lever
10918.jpg,39,Install spring
10918.jpg,42,Install lever
10918.jpg,45,Install washer
11795.jpg,0,Install anti_vibration_handle
