2422.jpg,4,Incorrectly installed gearbox_housing
2422.jpg,7,Incorrectly installed drive_shaft
2422.jpg,10,Incorrectly installed bevel_gear
2422.jpg,49,Incorrectly installed M6_nut
3291.jpg,3,Install gearbox_housing
3291.jpg,6,Install drive_shaft
3291.jpg,9,Install bevel_gear
3291.jpg,48,Install M6_nut
4900.jpg,13,Incorrectly installed adapter_plate
4900.jpg,25,Incorrectly installed screw_adaptor_lowright
4900.jpg,37,Incorrectly installed M4_nut_plate_lowright
5631.jpg,24,Install screw_adaptor_lowright
5631.jpg,36,Install M4_nut_plate_lowright
6055.jpg,22,Incorrectly installed screw_adaptor_topleft
6055.jpg,34,Incorrectly installed M4_nut_plate_topleft
6478.jpg,12,Install adapter_plate
6478.jpg,21,Install screw_adaptor_topleft
6478.jpg,33,Install M4_nut_plate_topleft
7668.jpg,16,Incorrectly installed bearing_plate
7668.jpg,28,Incorrectly installed bearing_screw_topleft
7880.jpg,31,Incorrectly installed bearing_screw_lowright
8749.jpg,27,Install bearing_screw_topleft
9521.jpg,15,Install bearing_plate
9521.jpg,30,Install bearing_screw_lowright
10419.jpg,19,Incorrectly installed screw_lever
10419.jpg,40,Incorrectly installed spring
10419.jpg,43,Incorrectly installed lever
10419.jpg,46,Incorrectly installed washer
10918.jpg,18,Install screw_lever
10918.jpg,39,Install spring
10918.jpg,42,Install lever
10918.jpg,45,Install washer
11357.jpg,1,Incorrectly installed anti_vibration_handle
11795.jpg,0,Install anti_vibration_handle
