616.jpg,2,Remove anti_vibration_handle
1293.jpg,20,Remove screw_lever
1293.jpg,41,Remove spring
1293.jpg,44,Remove lever
1293.jpg,47,Remove washer
2490.jpg,17,Remove bearing_plate
2490.jpg,32,Remove bearing_screw_lowright
3658.jpg,29,Remove bearing_screw_topleft
4789.jpg,14,Remove adapter_plate
4789.jpg,26,Remove screw_adaptor_lowright
4789.jpg,38,Remove M4_nut_plate_lowright
6105.jpg,8,Remove drive_shaft
6105.jpg,11,Remove bevel_gear
6105.jpg,50,Remove M6_nut
24677.jpg,23,Remove screw_adaptor_topleft
24677.jpg,35,Remove M4_nut_plate_topleft
25415.jpg,5,Remove gearbox_housing
