616.jpg,1,Incorrectly installed anti_vibration_handle
1293.jpg,19,Incorrectly installed screw_lever
1293.jpg,40,Incorrectly installed spring
1293.jpg,43,Incorrectly installed lever
1293.jpg,46,Incorrectly installed washer
2490.jpg,16,Incorrectly installed bearing_plate
2490.jpg,31,Incorrectly installed bearing_screw_lowright
3658.jpg,28,Incorrectly installed bearing_screw_topleft
4789.jpg,13,Incorrectly installed adapter_plate
4789.jpg,25,Incorrectly installed screw_adaptor_lowright
4789.jpg,37,Incorrectly installed M4_nut_plate_lowright
6105.jpg,7,Incorrectly installed drive_shaft
6105.jpg,10,Incorrectly installed bevel_gear
6105.jpg,49,Incorrectly installed M6_nut
24677.jpg,22,Incorrectly installed screw_adaptor_topleft
24677.jpg,34,Incorrectly installed M4_nut_plate_topleft
25415.jpg,5,Remove gearbox_housing
