0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653.jpg,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
982.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1461.jpg,0,1,1,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,1
1910.jpg,0,1,1,1,-1,0,0,0,1,0,0,0,1,0,0,0,1
2142.jpg,0,1,1,1,-1,0,0,-1,1,0,0,-1,1,0,0,0,1
2480.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2867.jpg,0,1,1,1,1,-1,0,1,1,-1,0,1,1,0,0,0,1
3199.jpg,0,1,1,1,1,-1,0,1,1,1,0,1,1,0,0,0,1
3371.jpg,0,1,1,1,1,-1,0,1,1,1,-1,1,1,0,0,0,1
3613.jpg,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
4402.jpg,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1
4774.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4937.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5176.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
