653.jpg,4,Incorrectly installed gearbox_housing
653.jpg,7,Incorrectly installed drive_shaft
653.jpg,10,Incorrectly installed bevel_gear
653.jpg,49,Incorrectly installed M6_nut
982.jpg,3,Install gearbox_housing
982.jpg,6,Install drive_shaft
982.jpg,9,Install bevel_gear
982.jpg,48,Install M6_nut
1461.jpg,13,Incorrectly installed adapter_plate
1461.jpg,25,Incorrectly installed screw_adaptor_lowright
1461.jpg,37,Incorrectly installed M4_nut_plate_lowright
1910.jpg,24,Install screw_adaptor_lowright
1910.jpg,36,Install M4_nut_plate_lowright
2142.jpg,22,Incorrectly installed screw_adaptor_topleft
2142.jpg,34,Incorrectly installed M4_nut_plate_topleft
2480.jpg,12,Install adapter_plate
2480.jpg,21,Install screw_adaptor_topleft
2480.jpg,33,Install M4_nut_plate_topleft
2867.jpg,16,Incorrectly installed bearing_plate
2867.jpg,28,Incorrectly installed bearing_screw_topleft
3199.jpg,27,Install bearing_screw_topleft
3371.jpg,31,Incorrectly installed bearing_screw_lowright
3613.jpg,15,Install bearing_plate
3613.jpg,30,Install bearing_screw_lowright
4402.jpg,19,Incorrectly installed screw_lever
4402.jpg,40,Incorrectly installed spring
4402.jpg,43,Incorrectly installed lever
4402.jpg,46,Incorrectly installed washer
4774.jpg,18,Install screw_lever
4774.jpg,39,Install spring
4774.jpg,42,Install lever
4774.jpg,45,Install washer
4937.jpg,1,Incorrectly installed anti_vibration_handle
5176.jpg,0,Install anti_vibration_handle
