196.jpg,1,Incorrectly installed anti_vibration_handle
620.jpg,19,Incorrectly installed screw_lever
620.jpg,40,Incorrectly installed spring
620.jpg,43,Incorrectly installed lever
620.jpg,46,Incorrectly installed washer
1710.jpg,16,Incorrectly installed bearing_plate
1710.jpg,31,Incorrectly installed bearing_screw_lowright
2448.jpg,28,Incorrectly installed bearing_screw_topleft
3370.jpg,13,Incorrectly installed adapter_plate
3370.jpg,25,Incorrectly installed screw_adaptor_lowright
3370.jpg,37,Incorrectly installed M4_nut_plate_lowright
4500.jpg,22,Incorrectly installed screw_adaptor_topleft
4500.jpg,34,Incorrectly installed M4_nut_plate_topleft
5354.jpg,4,Incorrectly installed gearbox_housing
5354.jpg,7,Incorrectly installed drive_shaft
5354.jpg,10,Incorrectly installed bevel_gear
5354.jpg,49,Incorrectly installed M6_nut
