196.jpg,2,Remove anti_vibration_handle
620.jpg,20,Remove screw_lever
620.jpg,41,Remove spring
620.jpg,44,Remove lever
620.jpg,47,Remove washer
1710.jpg,17,Remove bearing_plate
1710.jpg,32,Remove bearing_screw_lowright
2448.jpg,29,Remove bearing_screw_topleft
3370.jpg,14,Remove adapter_plate
3370.jpg,26,Remove screw_adaptor_lowright
3370.jpg,38,Remove M4_nut_plate_lowright
4500.jpg,23,Remove screw_adaptor_topleft
4500.jpg,35,Remove M4_nut_plate_topleft
5354.jpg,5,Remove gearbox_housing
5354.jpg,8,Remove drive_shaft
5354.jpg,11,Remove bevel_gear
5354.jpg,50,Remove M6_nut
