0.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
487.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1121.jpg,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1
1753.jpg,0,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,-1,1
2056.jpg,0,1,1,1,1,1,0,1,1,1,-1,1,1,0,0,0,1
3006.jpg,0,1,1,1,1,-1,0,1,1,-1,-1,1,1,0,0,0,1
4871.jpg,0,1,1,1,1,-1,0,1,1,-1,0,1,1,0,0,0,1
5477.jpg,0,1,1,1,-1,-1,0,1,-1,-1,0,1,-1,0,0,0,1
5964.jpg,0,1,1,1,-1,-1,0,1,0,-1,0,1,0,0,0,0,1
7508.jpg,0,1,1,1,-1,0,0,1,0,0,0,1,0,0,0,0,1
8694.jpg,0,1,1,1,-1,0,0,1,-1,0,0,1,-1,0,0,0,1
9969.jpg,0,1,1,1,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,1
10506.jpg,0,1,1,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,1
11379.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12910.jpg,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
13668.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
