940.jpg,3,Install gearbox_housing
940.jpg,6,Install drive_shaft
940.jpg,9,Install bevel_gear
940.jpg,48,Install M6_nut
2292.jpg,24,Install screw_adaptor_lowright
2292.jpg,36,Install M4_nut_plate_lowright
2462.jpg,12,Install adapter_plate
2462.jpg,21,Install screw_adaptor_topleft
2462.jpg,33,Install M4_nut_plate_topleft
3393.jpg,27,Install bearing_screw_topleft
3745.jpg,15,Install bearing_plate
3745.jpg,30,Install bearing_screw_lowright
4697.jpg,18,Install screw_lever
4697.jpg,39,Install spring
4697.jpg,42,Install lever
4697.jpg,45,Install washer
4932.jpg,0,Install anti_vibration_handle
