2673.jpg,7,Incorrectly installed drive_shaft
2673.jpg,10,Incorrectly installed bevel_gear
2673.jpg,49,Incorrectly installed M6_nut
2778.jpg,3,Install gearbox_housing
2778.jpg,6,Install drive_shaft
2778.jpg,9,Install bevel_gear
2778.jpg,48,Install M6_nut
6735.jpg,13,Incorrectly installed adapter_plate
6735.jpg,25,Incorrectly installed screw_adaptor_lowright
6735.jpg,37,Incorrectly installed M4_nut_plate_lowright
7530.jpg,24,Install screw_adaptor_lowright
7530.jpg,36,Install M4_nut_plate_lowright
13496.jpg,16,Incorrectly installed bearing_plate
13496.jpg,31,Incorrectly installed bearing_screw_lowright
13880.jpg,30,Install bearing_screw_lowright
14001.jpg,28,Incorrectly installed bearing_screw_topleft
14424.jpg,15,Install bearing_plate
14424.jpg,27,Install bearing_screw_topleft
15350.jpg,19,Incorrectly installed screw_lever
15350.jpg,40,Incorrectly installed spring
15350.jpg,43,Incorrectly installed lever
15350.jpg,46,Incorrectly installed washer
15808.jpg,18,Install screw_lever
15808.jpg,39,Install spring
15808.jpg,42,Install lever
15808.jpg,45,Install washer
17193.jpg,22,Incorrectly installed screw_adaptor_topleft
17193.jpg,34,Incorrectly installed M4_nut_plate_topleft
17583.jpg,12,Install adapter_plate
17583.jpg,21,Install screw_adaptor_topleft
17583.jpg,33,Install M4_nut_plate_topleft
17852.jpg,1,Incorrectly installed anti_vibration_handle
18148.jpg,0,Install anti_vibration_handle
