6691.jpg,3,Install gearbox_housing
12396.jpg,27,Install bearing_screw_topleft
13592.jpg,15,Install bearing_plate
13592.jpg,30,Install bearing_screw_lowright
18641.jpg,17,Remove bearing_plate
18641.jpg,32,Remove bearing_screw_lowright
19589.jpg,29,Remove bearing_screw_topleft
22059.jpg,30,Install bearing_screw_lowright
22853.jpg,15,Install bearing_plate
22853.jpg,27,Install bearing_screw_topleft
23890.jpg,18,Install screw_lever
23890.jpg,39,Install spring
23890.jpg,42,Install lever
23890.jpg,45,Install washer
25368.jpg,0,Install anti_vibration_handle
25941.jpg,20,Remove screw_lever
25941.jpg,41,Remove spring
25941.jpg,44,Remove lever
25941.jpg,47,Remove washer
26392.jpg,17,Remove bearing_plate
26392.jpg,32,Remove bearing_screw_lowright
27005.jpg,29,Remove bearing_screw_topleft
28438.jpg,6,Install drive_shaft
28438.jpg,9,Install bevel_gear
28438.jpg,48,Install M6_nut
29410.jpg,27,Install bearing_screw_topleft
30146.jpg,15,Install bearing_plate
30146.jpg,30,Install bearing_screw_lowright
30622.jpg,18,Install screw_lever
30622.jpg,39,Install spring
30622.jpg,42,Install lever
30622.jpg,45,Install washer
