75.jpg,1,Incorrectly installed anti_vibration_handle
404.jpg,19,Incorrectly installed screw_lever
404.jpg,40,Incorrectly installed spring
404.jpg,43,Incorrectly installed lever
404.jpg,46,Incorrectly installed washer
1095.jpg,16,Incorrectly installed bearing_plate
1095.jpg,31,Incorrectly installed bearing_screw_lowright
1731.jpg,28,Incorrectly installed bearing_screw_topleft
2665.jpg,13,Incorrectly installed adapter_plate
2665.jpg,25,Incorrectly installed screw_adaptor_lowright
2665.jpg,37,Incorrectly installed M4_nut_plate_lowright
3394.jpg,22,Incorrectly installed screw_adaptor_topleft
3394.jpg,34,Incorrectly installed M4_nut_plate_topleft
4363.jpg,7,Incorrectly installed drive_shaft
4363.jpg,10,Incorrectly installed bevel_gear
4363.jpg,49,Incorrectly installed M6_nut
4779.jpg,5,Remove gearbox_housing
