75.jpg,2,Remove anti_vibration_handle
404.jpg,20,Remove screw_lever
404.jpg,41,Remove spring
404.jpg,44,Remove lever
404.jpg,47,Remove washer
1095.jpg,17,Remove bearing_plate
1095.jpg,32,Remove bearing_screw_lowright
1731.jpg,29,Remove bearing_screw_topleft
2665.jpg,14,Remove adapter_plate
2665.jpg,26,Remove screw_adaptor_lowright
2665.jpg,38,Remove M4_nut_plate_lowright
3394.jpg,23,Remove screw_adaptor_topleft
3394.jpg,35,Remove M4_nut_plate_topleft
4363.jpg,8,Remove drive_shaft
4363.jpg,11,Remove bevel_gear
4363.jpg,50,Remove M6_nut
4779.jpg,5,Remove gearbox_housing
