63.jpg,1,Incorrectly installed anti_vibration_handle
468.jpg,19,Incorrectly installed screw_lever
468.jpg,40,Incorrectly installed spring
468.jpg,43,Incorrectly installed lever
468.jpg,46,Incorrectly installed washer
1161.jpg,16,Incorrectly installed bearing_plate
1161.jpg,31,Incorrectly installed bearing_screw_lowright
1682.jpg,28,Incorrectly installed bearing_screw_topleft
2672.jpg,13,Incorrectly installed adapter_plate
2672.jpg,25,Incorrectly installed screw_adaptor_lowright
2672.jpg,37,Incorrectly installed M4_nut_plate_lowright
3371.jpg,22,Incorrectly installed screw_adaptor_topleft
3371.jpg,34,Incorrectly installed M4_nut_plate_topleft
4205.jpg,7,Incorrectly installed drive_shaft
4205.jpg,10,Incorrectly installed bevel_gear
4205.jpg,49,Incorrectly installed M6_nut
4571.jpg,5,Remove gearbox_housing
