63.jpg,2,Remove anti_vibration_handle
468.jpg,20,Remove screw_lever
468.jpg,41,Remove spring
468.jpg,44,Remove lever
468.jpg,47,Remove washer
1161.jpg,17,Remove bearing_plate
1161.jpg,32,Remove bearing_screw_lowright
1682.jpg,29,Remove bearing_screw_topleft
2672.jpg,14,Remove adapter_plate
2672.jpg,26,Remove screw_adaptor_lowright
2672.jpg,38,Remove M4_nut_plate_lowright
3371.jpg,23,Remove screw_adaptor_topleft
3371.jpg,35,Remove M4_nut_plate_topleft
4205.jpg,8,Remove drive_shaft
4205.jpg,11,Remove bevel_gear
4205.jpg,50,Remove M6_nut
4571.jpg,5,Remove gearbox_housing
