93.jpg,2,Remove anti_vibration_handle
598.jpg,20,Remove screw_lever
598.jpg,41,Remove spring
598.jpg,44,Remove lever
598.jpg,47,Remove washer
1310.jpg,17,Remove bearing_plate
1310.jpg,29,Remove bearing_screw_topleft
1818.jpg,32,Remove bearing_screw_lowright
3206.jpg,14,Remove adapter_plate
3206.jpg,26,Remove screw_adaptor_lowright
3206.jpg,38,Remove M4_nut_plate_lowright
3722.jpg,23,Remove screw_adaptor_topleft
3722.jpg,35,Remove M4_nut_plate_topleft
4354.jpg,8,Remove drive_shaft
4354.jpg,11,Remove bevel_gear
4354.jpg,50,Remove M6_nut
4676.jpg,5,Remove gearbox_housing
