93.jpg,1,Incorrectly installed anti_vibration_handle
598.jpg,19,Incorrectly installed screw_lever
598.jpg,40,Incorrectly installed spring
598.jpg,43,Incorrectly installed lever
598.jpg,46,Incorrectly installed washer
1310.jpg,16,Incorrectly installed bearing_plate
1310.jpg,28,Incorrectly installed bearing_screw_topleft
1818.jpg,31,Incorrectly installed bearing_screw_lowright
3206.jpg,13,Incorrectly installed adapter_plate
3206.jpg,25,Incorrectly installed screw_adaptor_lowright
3206.jpg,37,Incorrectly installed M4_nut_plate_lowright
3722.jpg,22,Incorrectly installed screw_adaptor_topleft
3722.jpg,34,Incorrectly installed M4_nut_plate_topleft
4354.jpg,7,Incorrectly installed drive_shaft
4354.jpg,10,Incorrectly installed bevel_gear
4354.jpg,49,Incorrectly installed M6_nut
4676.jpg,5,Remove gearbox_housing
