186.jpg,1,Incorrectly installed anti_vibration_handle
603.jpg,19,Incorrectly installed screw_lever
603.jpg,40,Incorrectly installed spring
603.jpg,43,Incorrectly installed lever
603.jpg,46,Incorrectly installed washer
1324.jpg,16,Incorrectly installed bearing_plate
1324.jpg,28,Incorrectly installed bearing_screw_topleft
1550.jpg,31,Incorrectly installed bearing_screw_lowright
3008.jpg,13,Incorrectly installed adapter_plate
3008.jpg,25,Incorrectly installed screw_adaptor_lowright
3008.jpg,37,Incorrectly installed M4_nut_plate_lowright
3613.jpg,22,Incorrectly installed screw_adaptor_topleft
3613.jpg,34,Incorrectly installed M4_nut_plate_topleft
4720.jpg,4,Incorrectly installed gearbox_housing
4720.jpg,7,Incorrectly installed drive_shaft
4720.jpg,10,Incorrectly installed bevel_gear
4720.jpg,49,Incorrectly installed M6_nut
