302.jpg,1,Incorrectly installed anti_vibration_handle
1035.jpg,19,Incorrectly installed screw_lever
1035.jpg,40,Incorrectly installed spring
1035.jpg,43,Incorrectly installed lever
1035.jpg,46,Incorrectly installed washer
2391.jpg,16,Incorrectly installed bearing_plate
2391.jpg,31,Incorrectly installed bearing_screw_lowright
3187.jpg,28,Incorrectly installed bearing_screw_topleft
4842.jpg,13,Incorrectly installed adapter_plate
4842.jpg,25,Incorrectly installed screw_adaptor_lowright
4842.jpg,37,Incorrectly installed M4_nut_plate_lowright
6609.jpg,7,Incorrectly installed drive_shaft
6609.jpg,10,Incorrectly installed bevel_gear
6609.jpg,49,Incorrectly installed M6_nut
8801.jpg,22,Incorrectly installed screw_adaptor_topleft
8801.jpg,34,Incorrectly installed M4_nut_plate_topleft
9562.jpg,5,Remove gearbox_housing
