1743.jpg,4,Incorrectly installed gearbox_housing
1743.jpg,7,Incorrectly installed drive_shaft
1743.jpg,10,Incorrectly installed bevel_gear
1743.jpg,49,Incorrectly installed M6_nut
2065.jpg,3,Install gearbox_housing
2065.jpg,6,Install drive_shaft
2065.jpg,9,Install bevel_gear
2065.jpg,48,Install M6_nut
2464.jpg,13,Incorrectly installed adapter_plate
2464.jpg,25,Incorrectly installed screw_adaptor_lowright
2464.jpg,37,Incorrectly installed M4_nut_plate_lowright
2655.jpg,24,Install screw_adaptor_lowright
2655.jpg,36,Install M4_nut_plate_lowright
2970.jpg,22,Incorrectly installed screw_adaptor_topleft
2970.jpg,34,Incorrectly installed M4_nut_plate_topleft
3248.jpg,12,Install adapter_plate
3248.jpg,21,Install screw_adaptor_topleft
3248.jpg,33,Install M4_nut_plate_topleft
3651.jpg,16,Incorrectly installed bearing_plate
3651.jpg,31,Incorrectly installed bearing_screw_lowright
3987.jpg,30,Install bearing_screw_lowright
4072.jpg,28,Incorrectly installed bearing_screw_topleft
4509.jpg,15,Install bearing_plate
4509.jpg,27,Install bearing_screw_topleft
5149.jpg,19,Incorrectly installed screw_lever
5149.jpg,40,Incorrectly installed spring
5149.jpg,43,Incorrectly installed lever
5149.jpg,46,Incorrectly installed washer
5515.jpg,18,Install screw_lever
5515.jpg,39,Install spring
5515.jpg,42,Install lever
5515.jpg,45,Install washer
5585.jpg,1,Incorrectly installed anti_vibration_handle
5739.jpg,0,Install anti_vibration_handle
