172.jpg,2,Remove anti_vibration_handle
544.jpg,20,Remove screw_lever
544.jpg,41,Remove spring
544.jpg,44,Remove lever
544.jpg,47,Remove washer
1079.jpg,17,Remove bearing_plate
1079.jpg,29,Remove bearing_screw_topleft
1337.jpg,32,Remove bearing_screw_lowright
2666.jpg,14,Remove adapter_plate
2666.jpg,26,Remove screw_adaptor_lowright
2666.jpg,38,Remove M4_nut_plate_lowright
3093.jpg,23,Remove screw_adaptor_topleft
3093.jpg,35,Remove M4_nut_plate_topleft
3563.jpg,8,Remove drive_shaft
3563.jpg,11,Remove bevel_gear
3563.jpg,50,Remove M6_nut
3658.jpg,5,Remove gearbox_housing
