0.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
544.jpg,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1
740.jpg,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
1079.jpg,0,1,1,1,1,-1,0,1,1,-1,1,1,1,0,0,0,1
1337.jpg,0,1,1,1,1,-1,0,1,1,-1,-1,1,1,0,0,0,1
1764.jpg,0,1,1,1,1,-1,0,1,1,-1,0,1,1,0,0,0,1
1994.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2666.jpg,0,1,1,1,-1,0,0,1,-1,0,0,1,-1,0,0,0,1
2890.jpg,0,1,1,1,-1,0,0,1,0,0,0,1,0,0,0,0,1
3093.jpg,0,1,1,1,-1,0,0,-1,0,0,0,-1,0,0,0,0,1
3240.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3563.jpg,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
3658.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
