78.jpg,2,Remove anti_vibration_handle
305.jpg,20,Remove screw_lever
305.jpg,41,Remove spring
305.jpg,44,Remove lever
305.jpg,47,Remove washer
923.jpg,17,Remove bearing_plate
923.jpg,32,Remove bearing_screw_lowright
1740.jpg,29,Remove bearing_screw_topleft
2315.jpg,14,Remove adapter_plate
2315.jpg,26,Remove screw_adaptor_lowright
2315.jpg,38,Remove M4_nut_plate_lowright
2746.jpg,23,Remove screw_adaptor_topleft
2746.jpg,35,Remove M4_nut_plate_topleft
3249.jpg,5,Remove gearbox_housing
3249.jpg,8,Remove drive_shaft
3249.jpg,11,Remove bevel_gear
3249.jpg,50,Remove M6_nut
