2715.jpg,3,Install gearbox_housing
2715.jpg,6,Install drive_shaft
2715.jpg,9,Install bevel_gear
2715.jpg,48,Install M6_nut
4844.jpg,24,Install screw_adaptor_lowright
4844.jpg,36,Install M4_nut_plate_lowright
5558.jpg,12,Install adapter_plate
5558.jpg,21,Install screw_adaptor_topleft
5558.jpg,33,Install M4_nut_plate_topleft
6713.jpg,27,Install bearing_screw_topleft
7160.jpg,15,Install bearing_plate
7160.jpg,30,Install bearing_screw_lowright
9114.jpg,18,Install screw_lever
9114.jpg,39,Install spring
9114.jpg,42,Install lever
9114.jpg,45,Install washer
9522.jpg,0,Install anti_vibration_handle
