1844.jpg,4,Incorrectly installed gearbox_housing
1844.jpg,7,Incorrectly installed drive_shaft
1844.jpg,10,Incorrectly installed bevel_gear
1844.jpg,49,Incorrectly installed M6_nut
2715.jpg,3,Install gearbox_housing
2715.jpg,6,Install drive_shaft
2715.jpg,9,Install bevel_gear
2715.jpg,48,Install M6_nut
4041.jpg,13,Incorrectly installed adapter_plate
4041.jpg,25,Incorrectly installed screw_adaptor_lowright
4041.jpg,37,Incorrectly installed M4_nut_plate_lowright
4844.jpg,24,Install screw_adaptor_lowright
4844.jpg,36,Install M4_nut_plate_lowright
5245.jpg,22,Incorrectly installed screw_adaptor_topleft
5245.jpg,34,Incorrectly installed M4_nut_plate_topleft
5558.jpg,12,Install adapter_plate
5558.jpg,21,Install screw_adaptor_topleft
5558.jpg,33,Install M4_nut_plate_topleft
5936.jpg,16,Incorrectly installed bearing_plate
5936.jpg,28,Incorrectly installed bearing_screw_topleft
6061.jpg,31,Incorrectly installed bearing_screw_lowright
6713.jpg,27,Install bearing_screw_topleft
7160.jpg,15,Install bearing_plate
7160.jpg,30,Install bearing_screw_lowright
8258.jpg,19,Incorrectly installed screw_lever
8258.jpg,40,Incorrectly installed spring
8258.jpg,43,Incorrectly installed lever
8258.jpg,46,Incorrectly installed washer
9114.jpg,18,Install screw_lever
9114.jpg,39,Install spring
9114.jpg,42,Install lever
9114.jpg,45,Install washer
9357.jpg,1,Incorrectly installed anti_vibration_handle
9522.jpg,0,Install anti_vibration_handle
