122.jpg,2,Remove anti_vibration_handle
516.jpg,20,Remove screw_lever
516.jpg,41,Remove spring
516.jpg,44,Remove lever
516.jpg,47,Remove washer
1443.jpg,17,Remove bearing_plate
1443.jpg,29,Remove bearing_screw_topleft
2146.jpg,32,Remove bearing_screw_lowright
3023.jpg,14,Remove adapter_plate
3023.jpg,26,Remove screw_adaptor_lowright
3023.jpg,38,Remove M4_nut_plate_lowright
3575.jpg,23,Remove screw_adaptor_topleft
3575.jpg,35,Remove M4_nut_plate_topleft
4429.jpg,8,Remove drive_shaft
4429.jpg,11,Remove bevel_gear
4429.jpg,50,Remove M6_nut
4719.jpg,5,Remove gearbox_housing
