0.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
516.jpg,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1
793.jpg,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
1443.jpg,0,1,1,1,1,-1,0,1,1,-1,1,1,1,0,0,0,1
2044.jpg,0,1,1,1,1,-1,0,1,1,0,1,1,1,0,0,0,1
2146.jpg,0,1,1,1,1,-1,0,1,1,0,-1,1,1,0,0,0,1
2614.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
3023.jpg,0,1,1,1,-1,0,0,1,-1,0,0,1,-1,0,0,0,1
3311.jpg,0,1,1,1,-1,0,0,1,0,0,0,1,0,0,0,0,1
3575.jpg,0,1,1,1,-1,0,0,-1,0,0,0,-1,0,0,0,0,1
3887.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4429.jpg,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
4719.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
