2958.jpg,3,Install gearbox_housing
2958.jpg,6,Install drive_shaft
2958.jpg,9,Install bevel_gear
2958.jpg,48,Install M6_nut
5165.jpg,24,Install screw_adaptor_lowright
5165.jpg,36,Install M4_nut_plate_lowright
5401.jpg,12,Install adapter_plate
5401.jpg,21,Install screw_adaptor_topleft
5401.jpg,33,Install M4_nut_plate_topleft
6948.jpg,27,Install bearing_screw_topleft
7263.jpg,15,Install bearing_plate
7263.jpg,30,Install bearing_screw_lowright
8466.jpg,18,Install screw_lever
8466.jpg,39,Install spring
8466.jpg,42,Install lever
8466.jpg,45,Install washer
8989.jpg,0,Install anti_vibration_handle
