0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2904.jpg,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
2958.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4309.jpg,0,1,1,1,-1,0,0,-1,0,0,0,-1,0,0,0,0,1
4900.jpg,0,1,1,1,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,1
5165.jpg,0,1,1,1,-1,0,0,-1,1,0,0,-1,1,0,0,0,1
5401.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5967.jpg,0,1,1,1,1,-1,0,1,1,0,-1,1,1,0,0,0,1
6109.jpg,0,1,1,1,1,-1,0,1,1,-1,-1,1,1,0,0,0,1
6948.jpg,0,1,1,1,1,-1,0,1,1,1,-1,1,1,0,0,0,1
7263.jpg,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
7891.jpg,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1
8466.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8845.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8989.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
