2904.jpg,7,Incorrectly installed drive_shaft
2904.jpg,10,Incorrectly installed bevel_gear
2904.jpg,49,Incorrectly installed M6_nut
2958.jpg,3,Install gearbox_housing
2958.jpg,6,Install drive_shaft
2958.jpg,9,Install bevel_gear
2958.jpg,48,Install M6_nut
4309.jpg,13,Incorrectly installed adapter_plate
4309.jpg,22,Incorrectly installed screw_adaptor_topleft
4309.jpg,34,Incorrectly installed M4_nut_plate_topleft
4900.jpg,25,Incorrectly installed screw_adaptor_lowright
4900.jpg,37,Incorrectly installed M4_nut_plate_lowright
5165.jpg,24,Install screw_adaptor_lowright
5165.jpg,36,Install M4_nut_plate_lowright
5401.jpg,12,Install adapter_plate
5401.jpg,21,Install screw_adaptor_topleft
5401.jpg,33,Install M4_nut_plate_topleft
5967.jpg,16,Incorrectly installed bearing_plate
5967.jpg,31,Incorrectly installed bearing_screw_lowright
6109.jpg,28,Incorrectly installed bearing_screw_topleft
6948.jpg,27,Install bearing_screw_topleft
7263.jpg,15,Install bearing_plate
7263.jpg,30,Install bearing_screw_lowright
7891.jpg,19,Incorrectly installed screw_lever
7891.jpg,40,Incorrectly installed spring
7891.jpg,43,Incorrectly installed lever
7891.jpg,46,Incorrectly installed washer
8466.jpg,18,Install screw_lever
8466.jpg,39,Install spring
8466.jpg,42,Install lever
8466.jpg,45,Install washer
8845.jpg,1,Incorrectly installed anti_vibration_handle
8989.jpg,0,Install anti_vibration_handle
