0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756.jpg,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
1083.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1636.jpg,0,1,1,1,-1,0,0,-1,0,0,0,-1,0,0,0,0,1
1948.jpg,0,1,1,1,-1,0,0,1,0,0,0,1,0,0,0,0,1
2193.jpg,0,1,1,1,-1,0,0,1,-1,0,0,1,-1,0,0,0,1
2493.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
2852.jpg,0,1,1,1,1,-1,0,1,1,-1,0,1,1,0,0,0,1
3095.jpg,0,1,1,1,1,-1,0,1,1,-1,-1,1,1,0,0,0,1
3663.jpg,0,1,1,1,1,-1,0,1,1,1,-1,1,1,0,0,0,1
4172.jpg,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
5229.jpg,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1
5681.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5814.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5894.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
