756.jpg,7,Incorrectly installed drive_shaft
756.jpg,10,Incorrectly installed bevel_gear
756.jpg,49,Incorrectly installed M6_nut
1083.jpg,3,Install gearbox_housing
1083.jpg,6,Install drive_shaft
1083.jpg,9,Install bevel_gear
1083.jpg,48,Install M6_nut
1636.jpg,13,Incorrectly installed adapter_plate
1636.jpg,22,Incorrectly installed screw_adaptor_topleft
1636.jpg,34,Incorrectly installed M4_nut_plate_topleft
1948.jpg,21,Install screw_adaptor_topleft
1948.jpg,33,Install M4_nut_plate_topleft
2193.jpg,25,Incorrectly installed screw_adaptor_lowright
2193.jpg,37,Incorrectly installed M4_nut_plate_lowright
2493.jpg,12,Install adapter_plate
2493.jpg,24,Install screw_adaptor_lowright
2493.jpg,36,Install M4_nut_plate_lowright
2852.jpg,16,Incorrectly installed bearing_plate
2852.jpg,28,Incorrectly installed bearing_screw_topleft
3095.jpg,31,Incorrectly installed bearing_screw_lowright
3663.jpg,27,Install bearing_screw_topleft
4172.jpg,15,Install bearing_plate
4172.jpg,30,Install bearing_screw_lowright
5229.jpg,19,Incorrectly installed screw_lever
5229.jpg,40,Incorrectly installed spring
5229.jpg,43,Incorrectly installed lever
5229.jpg,46,Incorrectly installed washer
5681.jpg,18,Install screw_lever
5681.jpg,39,Install spring
5681.jpg,42,Install lever
5681.jpg,45,Install washer
5814.jpg,1,Incorrectly installed anti_vibration_handle
5894.jpg,0,Install anti_vibration_handle
