0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220.jpg,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
1470.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2297.jpg,0,1,1,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,1
2577.jpg,0,1,1,1,-1,0,0,0,1,0,0,0,1,0,0,0,1
3487.jpg,0,1,1,1,-1,0,0,-1,1,0,0,-1,1,0,0,0,1
3847.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4461.jpg,0,1,1,1,1,-1,0,1,1,-1,0,1,1,0,0,0,1
4870.jpg,0,1,1,1,1,-1,0,1,1,1,0,1,1,0,0,0,1
5066.jpg,0,1,1,1,1,-1,0,1,1,1,-1,1,1,0,0,0,1
5526.jpg,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
6474.jpg,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1
6812.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6971.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7000.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7075.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
