0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284.jpg,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
2353.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4446.jpg,0,1,1,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,1
5071.jpg,0,1,1,1,-1,0,0,0,1,0,0,0,1,0,0,0,1
5809.jpg,0,1,1,1,-1,0,0,-1,1,0,0,-1,1,0,0,0,1
6366.jpg,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
7076.jpg,0,1,1,1,1,-1,0,1,1,0,-1,1,1,0,0,0,1
7210.jpg,0,1,1,1,1,-1,0,1,1,-1,-1,1,1,0,0,0,1
7598.jpg,0,1,1,1,1,-1,0,1,1,-1,1,1,1,0,0,0,1
8024.jpg,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
8839.jpg,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1
9012.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9517.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9654.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9853.jpg,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9971.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
