99.jpg,2,Remove anti_vibration_handle
452.jpg,20,Remove screw_lever
452.jpg,41,Remove spring
452.jpg,44,Remove lever
452.jpg,47,Remove washer
1167.jpg,17,Remove bearing_plate
1167.jpg,32,Remove bearing_screw_lowright
1677.jpg,29,Remove bearing_screw_topleft
2644.jpg,5,Remove gearbox_housing
2644.jpg,8,Remove drive_shaft
2644.jpg,11,Remove bevel_gear
2644.jpg,50,Remove M6_nut
3740.jpg,14,Remove adapter_plate
3740.jpg,26,Remove screw_adaptor_lowright
3740.jpg,38,Remove M4_nut_plate_lowright
4209.jpg,23,Remove screw_adaptor_topleft
4209.jpg,35,Remove M4_nut_plate_topleft
