99.jpg,1,Incorrectly installed anti_vibration_handle
452.jpg,19,Incorrectly installed screw_lever
452.jpg,40,Incorrectly installed spring
452.jpg,43,Incorrectly installed lever
452.jpg,46,Incorrectly installed washer
1167.jpg,16,Incorrectly installed bearing_plate
1167.jpg,31,Incorrectly installed bearing_screw_lowright
1677.jpg,28,Incorrectly installed bearing_screw_topleft
2644.jpg,4,Incorrectly installed gearbox_housing
2644.jpg,7,Incorrectly installed drive_shaft
2644.jpg,10,Incorrectly installed bevel_gear
2644.jpg,49,Incorrectly installed M6_nut
3740.jpg,13,Incorrectly installed adapter_plate
3740.jpg,25,Incorrectly installed screw_adaptor_lowright
3740.jpg,37,Incorrectly installed M4_nut_plate_lowright
4209.jpg,22,Incorrectly installed screw_adaptor_topleft
4209.jpg,34,Incorrectly installed M4_nut_plate_topleft
