1250.jpg,4,Incorrectly installed gearbox_housing
1250.jpg,7,Incorrectly installed drive_shaft
1250.jpg,10,Incorrectly installed bevel_gear
1250.jpg,49,Incorrectly installed M6_nut
2010.jpg,3,Install gearbox_housing
2010.jpg,6,Install drive_shaft
2010.jpg,9,Install bevel_gear
2010.jpg,48,Install M6_nut
2581.jpg,13,Incorrectly installed adapter_plate
2581.jpg,25,Incorrectly installed screw_adaptor_lowright
2581.jpg,37,Incorrectly installed M4_nut_plate_lowright
2794.jpg,24,Install screw_adaptor_lowright
2794.jpg,36,Install M4_nut_plate_lowright
3039.jpg,22,Incorrectly installed screw_adaptor_topleft
3039.jpg,34,Incorrectly installed M4_nut_plate_topleft
3269.jpg,12,Install adapter_plate
3269.jpg,21,Install screw_adaptor_topleft
3269.jpg,33,Install M4_nut_plate_topleft
3820.jpg,16,Incorrectly installed bearing_plate
3820.jpg,31,Incorrectly installed bearing_screw_lowright
4210.jpg,28,Incorrectly installed bearing_screw_topleft
5051.jpg,27,Install bearing_screw_topleft
5173.jpg,15,Install bearing_plate
5173.jpg,30,Install bearing_screw_lowright
5859.jpg,19,Incorrectly installed screw_lever
5859.jpg,40,Incorrectly installed spring
5859.jpg,43,Incorrectly installed lever
5859.jpg,46,Incorrectly installed washer
6287.jpg,18,Install screw_lever
6287.jpg,39,Install spring
6287.jpg,42,Install lever
6287.jpg,45,Install washer
6389.jpg,1,Incorrectly installed anti_vibration_handle
6573.jpg,0,Install anti_vibration_handle
