2010.jpg,3,Install gearbox_housing
2010.jpg,6,Install drive_shaft
2010.jpg,9,Install bevel_gear
2010.jpg,48,Install M6_nut
2794.jpg,24,Install screw_adaptor_lowright
2794.jpg,36,Install M4_nut_plate_lowright
3269.jpg,12,Install adapter_plate
3269.jpg,21,Install screw_adaptor_topleft
3269.jpg,33,Install M4_nut_plate_topleft
5051.jpg,27,Install bearing_screw_topleft
5173.jpg,15,Install bearing_plate
5173.jpg,30,Install bearing_screw_lowright
6287.jpg,18,Install screw_lever
6287.jpg,39,Install spring
6287.jpg,42,Install lever
6287.jpg,45,Install washer
6573.jpg,0,Install anti_vibration_handle
