0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120.jpg,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2262.jpg,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
2808.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4456.jpg,0,1,1,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,1
5110.jpg,0,1,1,1,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,1
6053.jpg,0,1,1,1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,1
6513.jpg,0,1,1,1,-1,-1,0,-1,-1,1,0,-1,-1,0,0,0,1
6559.jpg,0,1,1,1,-1,-1,0,-1,-1,1,-1,-1,-1,0,0,0,1
6974.jpg,0,1,1,1,-1,1,0,-1,-1,1,1,-1,-1,0,0,0,1
7713.jpg,0,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1
8616.jpg,0,1,1,1,-1,1,0,-1,-1,1,1,-1,-1,0,0,0,1
9730.jpg,0,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1
10139.jpg,0,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,1,1
